We ^pp1a+pp1+++=We
so ^ql+emph+++=so
hard ^jj++++=hard
she ^pp3a+pp3+++=she
hiccupped ^vbd+++xvbnx+=hiccupped.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
shoved ^vbd+++xvbn+=shoved
a ^at++++=a
napkin ^nn++++=napkin
at ^rb++++=at
her ^pp3o+pp3+++=her
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
drown ^vb++++=drown
in ^rb++++=in
public ^rb"++++=public."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
predicted ^vbd+vpub++xvbn+=predicted
six ^cd++++=six
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
gave ^vbd+++xvbn+=gave
them ^pp3o+pp3+++=them
a ^at++++=a
year ^nn++++=year.
. ^zz++++=EXTRAWORD
Denny ^np++++=Denny
Pike ^np++++=Pike
said ^vbd+vpub+tht0+xvbn+=said
Randy ^np+++??+=Randy
would ^md+prd+++=would
tire ^vb++++=tire
of ^in++++=of
hearing ^xvbg+++xvbg+=hearing
his ^pp$+pp3+++=his
own ^ap++++=own
opinions ^nns++++=opinions
returned ^vbd+++xvbn+=returned
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife
said ^vbd+vpub+tht0+xvbn+=said
Gloria ^np++++=Gloria
would ^md+prd+++=would
finally ^rb++splt++=finally
wake ^vb++++=wake
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
said ^vbd+vpub++xvbn+=said
anyone ^pn++++=anyone
betting ^nvbg+++xvbg+=betting
on ^in++++=on
her ^pp$+pp3+++=her
family ^nn++++=family's
's ^$++++=EXTRAWORD
misery ^nn++++=misery
could ^md+pos+++=could
do ^vb+do+vrb++=do
it ^pp3+it+++=it
somewhere ^rb++++=somewhere
besides ^rb++++=besides
her ^pp$+pp3+++=her
store ^nn++++=store,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
you ^pp2+pp2+++=you
very ^ql+amp+++=very
much ^ap++++=much.
. ^zz++++=EXTRAWORD
The ^ati++++=The
marriage ^nn+nom+++=marriage
thrived ^vbd+++xvbn+=thrived.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
almost ^rb+hdg+splt++=almost
irritated ^vpsv++by+xvbnx+=irritated
by ^in++++=by
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
washed ^vwbn+++xvbn+=washed
Gloria ^np++++=Gloria's
's ^$++++=EXTRAWORD
car ^nn++++=car
on ^in++++=on
Fridays ^nrs++++=Fridays
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
truck ^nn++++=truck.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
brought ^vbd+++xvbn+=brought
him ^pp3o+pp3+++=him
lemonade ^nn++++=lemonade
and ^cc++++=and
announced ^vbn+vpub++xvbn+=announced
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
hot ^jj+pred+++=hot
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
agreed ^vbd+vpub++xvbnx+=agreed.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
held ^vbd+vprv++xvbnx+=held
hands ^nns++++=hands
at ^in++++=at
the ^ati++++=the
Wagon ^nn++++=Wagon
Wheel ^nn++++=Wheel.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
cartoons ^nns++++=cartoons
on ^rp++++=on
her ^pp3o+pp3+++=her
lunch ^vb++++=lunch
sack ^nn++++=sack:
: ^zz++++=EXTRAWORD
a ^at++++=a
square ^jj++++=square-jawed
- ^zz++++=EXTRAWORD
jawed ^jj+atrb++xvbn+=EXTRAWORD
man ^nn++++=man
lifting ^vwbg+++xvbg+=lifting
a ^at++++=a
truck ^nn++++=truck,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
big ^jj+atrb+++=big
honker ^jjr+atrb+++=honker
glasses ^nns++++=glasses
shooting ^vwbg+++xvbg+=shooting
stars ^nns++++=stars
from ^in++++=from
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
two ^cd++++=two
stick ^nn++++=stick
figures ^nns++++=figures
under ^in++++=under
a ^at++++=a
moon ^nn++++=moon
labeled ^vbd+++xvbn+=labeled
Us ^pp1o+pp1+++=US.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
praised ^vbd+++xvbn+=praised
him ^pp3o+pp3+++=him
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
nearby ^jjb+pred+++=nearby
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
sang ^vbd+++xvbn+=sang
her ^pp$+pp3+++=her
praises ^vbz++++=praises
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
nearby ^jjb+pred+++=nearby
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
became ^vbd+++xvbn+=became
the ^ati++++=the
other's ^ap$++++=other's
publicity ^nn+nom+++=publicity
department ^nn+nom+++=department,
, ^zz++++=EXTRAWORD
defense ^nn+++??+=defense
attorney ^nn++++=attorney,
, ^zz++++=EXTRAWORD
witness ^nns+nom+++=witness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
home ^nr++++=home
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
became ^vbd+++xvbn+=became
worse ^jjr++++=worse
in ^in++++=in
a ^at++++=a
different ^jj+atrb+++=different
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
accepted ^vbn+vprv++xvbn+=accepted
Gloria ^np++++=Gloria,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
so ^rb++++=so
with ^in++++=with
total ^jj+atrb+++=total
occupation ^nn+nom+++=occupation.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
called ^vbd+++xvbnx+=called
her ^pp$+pp3+++=her
" ^zz++++="my
my ^pp$+pp1+++=EXTRAWORD
girl ^nn++++=girl."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
showed ^vbd+vprv++xvbnx+=showed
customers ^nns+nom+++=customers
photographs ^nns++++=photographs
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
not ^xnot++not++=not
requested ^vbd+vsua++xvbn+=requested.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Gloria ^np++++=Gloria
developed ^vbd+++xvbn+=developed
pneumonia ^nn++++=pneumonia,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
guarded ^vbd+++xvbn+=guarded
her ^pp3o+pp3+++=her
house ^npl++++=house
as ^cs+sub+++=as
though ^cs+sub+++=though
germs ^nns++++=germs
might ^md+pos+++=might
return ^vb++++=return
with ^in++++=with
reinforcements ^nns+nom+++=reinforcements.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
made ^vbd+++xvbnx+=made
soup ^nn++++=soup,
, ^zz++++=EXTRAWORD
insulted ^j+++xvbn+=insulted
the ^ati++++=the
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
told ^vbd+vpub++xvbn+=told
Randy ^np+++??+=Randy
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
holding ^vbg+vprv++xvbgx+=holding
the ^ati++++=the
thermometer ^nn+nom+++=thermometer
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
grew ^vbd+++xvbn+=grew
rounder ^jjr++++=rounder.
. ^zz++++=EXTRAWORD
Randy ^np++++=Randy's
's ^$++++=EXTRAWORD
hair ^nn++++=hair
thinned ^vbd+++xvbn+=thinned.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow's
's ^$++++=EXTRAWORD
expanded ^vbd+++xvbn+=expanded
into ^in++++=into
the ^ati++++=the
vacant ^jj+atrb+++=vacant
laundromat ^nn+++??+=laundromat
next ^ap++++=next
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell-less
- ^zz++++=EXTRAWORD
less ^ql++++=EXTRAWORD
church ^npl++++=church
tower ^nn++++=tower
was ^vbd+bedz+aux++=was
repaired ^vpsv++agls+xvbnx+=repaired
but ^cc+phrs+++=but
remained ^vbd+++xvbn+=remained
bell ^nn++++=bell-less,
- ^zz++++=EXTRAWORD
less ^rbr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
by ^in++++=by
then ^rn+tm+++=then
become ^vb++++=become
part ^nn++++=part
of ^in++++=of
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
liked ^vbd+++xvbn+=liked
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
town ^nn++++=town
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
visiting ^vwbg+++xvbg+=visiting
from ^in++++=from
elsewhere ^rb++++=elsewhere
asked ^vbd+vsua++xvbn+=asked
how ^wrb+who+whcl++=how
Gloria ^np++++=Gloria
and ^cc++++=and
Randy ^np+++??+=Randy
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
I ^pp1a+pp1+++=I
hung ^vbd+++xvbnx+=hung
the ^ati++++=the
moon ^nn++++=moon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
cruelly ^rb+cnj+++=cruelly,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
who ^whp+who+whq++=who
can ^md+pos+++=can
be ^vb+be+vrb++=be
sure ^jj+pred+++=sure
about ^in++++=about
a ^at++++=a
whole ^jj+atrb+++=whole
town ^nn++++=town's
's ^$++++=EXTRAWORD
laughter ^nn+nom+++=laughter?
? ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
laughed ^vbd+++xvbn+=laughed
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
kissed ^vbd+++xvbnx+=kissed
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
her ^pp$+pp3+++=her
nose ^nn++++=nose,
, ^zz++++=EXTRAWORD
right ^jj++++=right
there ^rn+pl+++=there
beside ^in+pl+++=beside
the ^ati++++=the
potato ^nn++++=potato
salad ^nn++++=salad.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
her ^pp$+pp3+++=her
empty ^jj++++=empty
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
used ^vbd+++xvbnx+=used
common ^jj+atrb+++=common
words ^nns++++=words.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
said ^vbd+vpub+tht0+xvbn+=said
time ^nn++++=time
would ^md+prd+++=would
tell ^vb++++=tell,
, ^zz++++=EXTRAWORD
love ^nn++++=love
is ^vbz+bez+vrb++=is
blind ^jj+pred+++=blind,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
accounting ^jj+++xvbg+=accounting
for ^in++++=for
taste ^nn++++=taste,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
dog ^nn++++=dog
has ^vbz+hvz+vrb++=has
its ^pp$+it+++=its
day ^nn++++=day.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
her ^pp$+pp3+++=her
predictable ^jj++++=predictable
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
agreed ^vbd+vpub++xvbnx+=agreed
with ^in++++=with
people ^nns++++=people.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
agreed ^vbd+vpub++xvbn+=agreed
among ^in++++=among
ourselves ^ppls+pp1+++=ourselves
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
ridiculous ^jj+pred+++=ridiculous.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Finch ^np++++=Finch,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
called ^vbd+++xvbn+=called
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small,
, ^zz++++=EXTRAWORD
nervous ^jj+atrb+++=nervous
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
watch ^vb++++=watch
a ^at++++=a
sparrow ^nn+++??+=sparrow
sometime ^rb++++=sometime.
. ^zz++++=EXTRAWORD
Watch ^vb++++=Watch
closely ^rb++++=closely
instead ^rb+cnj+++=instead
of ^in++++=of
naming ^xvbg+++xvbg+=naming
it ^pp3+it+++=it
and ^cc++++=and
moving ^vbg+++xvbg+=moving
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
See ^vb+vprv+++=See
how ^wrb+who+whcl++=how
fiercely ^rb++++=fiercely
it ^pp3+it+++=it
occupies ^vbz++++=occupies
its ^pp$+it+++=its
inch ^nn++++=inch
of ^in++++=of
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
alertly ^rb++++=alertly
it ^pp3+it+++=it
receives ^vbz++++=receives
the ^ati++++=the
weather ^nn++++=weather,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
it ^pp3+it+++=it
carries ^vbz++++=carries
one ^cd1++++=one
dry ^jj+atrb+++=dry
thread ^nn++++=thread
at ^in++++=at
a ^at++++=a
time ^nn++++=time
and ^cc++++=and
makes ^vbz++++=makes,
, ^zz++++=EXTRAWORD
from ^in++++=from
scraps ^nns++++=scraps
nobody ^pn++++=nobody
values ^nns++++=values,
, ^zz++++=EXTRAWORD
a ^at++++=a
place ^nn++++=place
where ^wrb+who+++=where
something ^pn++++=something
living ^nvbg+++xvbg+=living
can ^md+pos+++=can
endure ^vb++++=endure.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
marriage ^nn+nom+++=marriage
may ^md+pos+++=may
not ^xnot++not++=not
end ^nn++++=end
well ^rb++++=well.
. ^zz++++=EXTRAWORD
No ^at++++=No
marriage ^nn+nom+++=marriage
has ^vbz+hvz+aux++=has
promised ^vprf+++xvbnx+=promised
to ^to+vcmp+++=to.
. ^zz++++=EXTRAWORD
Sickness ^nns+nom+++=Sickness,
, ^zz++++=EXTRAWORD
boredom ^nn+nom+++=boredom,
, ^zz++++=EXTRAWORD
money ^nn++++=money,
, ^zz++++=EXTRAWORD
grief ^nn++++=grief
these ^dt+dem+++=these
wait ^nn++++=wait
without ^in++++=without
needing ^xvbg+++xvbg+=needing
an ^at++++=an
invitation ^nn+nom+++=invitation.
. ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
may ^md+pos+++=may
still ^rb++splt++=still
fail ^vb++++=fail
Gloria ^np++++=Gloria,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Gloria ^np++++=Gloria
may ^md+pos+++=may
disappoint ^vb++++=disappoint
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
time ^nn++++=time
may ^md+pos+++=may
do ^vb+do+vrb++=do
what ^wdt+who+++=what
time ^nn++++=time
does ^vbz+doz+vrb++=does
to ^in++++=to
the ^ati++++=the
best ^jjt++++=best-kept
- ^zz++++=EXTRAWORD
kept ^vbd+++xvbn+=EXTRAWORD
store ^nn++++=store
in ^in++++=in
town ^nn++++=town.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
ended ^vbd+++xvbn+=ended
badly ^rb++++=badly
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
As ^in++++=As
of ^in"++++=of
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
was ^vbd+bedz+vrb++=was
behind ^in+pl+++=behind
the ^ati++++=the
register ^nn+nom+++=register
in ^in++++=in
her ^pp$+pp3+++=her
brown ^jj+atrb+++=brown
apron ^nn++++=apron,
, ^zz++++=EXTRAWORD
smaller ^jjr++++=smaller
than ^in++++=than
she ^pp3a+pp3+++=she
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
and ^cc++++=and
brighter ^jjr++++=brighter
somehow ^rb++++=somehow.
. ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
came ^vbd+++xvbn+=came
in ^in++++=in
from ^in++++=from
washing ^xvbg+++xvbg+=washing
the ^ati++++=the
truck ^nn++++=truck
and ^cc++++=and
set ^vb+++xvbn+=set
a ^at++++=a
chocolate ^nn+nom+++=chocolate
mint ^nn++++=mint
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
who ^whp+rel+pied++=who
else ^rb+cnj+++=else?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled
up ^rp++++=up
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
good ^jj+atrb+++=good
mint ^nn++++=mint,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Randy ^np+++??+=Randy,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
how ^wrb+who+whcl++=how
much ^rb++++=much
could ^md+pos+++=could
be ^vb+be+aux++=be
meant ^vpsv++by+xvbnx+=meant
by ^in++++=by
ordinary ^jj+atrb+++=ordinary
words ^nns++++=words,
, ^zz++++=EXTRAWORD
said ^vpsv++agls+xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
best ^nn++++=best."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
