All ^abn++++=All
lease ^nn++++=lease
on ^in++++=on
the ^ati++++=the
Madison ^np+++??+=Madison
Avenue ^nn++++=Avenue
office ^nn++++=office,
, ^zz++++=EXTRAWORD
introductions ^nns+nom+++=introductions
to ^in++++=to
my ^pp$+pp1+++=my
people ^nns++++=people.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
educate ^nn+nom+++=educate
you ^pp2+pp2+++=you
to ^to++++=to
throw ^vbi++++=throw
yourself ^ppl+pp2+++=yourself
into ^in++++=into
a ^at++++=a
tenement ^nn+nom+++=tenement."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
intelligent ^jj++++=intelligent.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
can ^md+pos+++=can
learn ^vb+vprv+++=learn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Must
must ^md+nec+++=EXTRAWORD
a ^at++++=a
doctor ^nn++++=doctor
begin ^vb++++=begin
married ^jj+++xvbn+=married
to ^in++++=to
a ^at++++=a
lesson ^nn++++=lesson?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Each ^dt++++=Each
word ^nn++++=word
struck ^vbd+++xvbn+=struck
through ^in++++=through
my ^pp$+pp1+++=my
skin ^nn++++=skin.
. ^zz++++=EXTRAWORD
David ^np++++=David
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
promised ^vbd+vpub++xvbnx+=promised
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
promised ^vbd+vpub++xvbn+=promised
before ^cs+sub+++=before
you ^pp2+pp2+++=you
understood ^vbd+vprv++xvbn+=understood
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Break ^vb++++=Break
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ca ^np++++=can't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
do ^vb+do+vrb++=do
without ^in++++=without
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
one ^cd1++++=one
dollar ^nn++++=dollar.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
hang ^vb++++=hang
your ^pp$+pp2+++=your
sign ^nn++++=sign
in ^in++++=in
a ^at++++=a
cellar ^nn++++=cellar
and ^cc++++=and
treat ^vb++++=treat
pushcart ^nn+++??+=pushcart
peddlers ^nns+nom+++=peddlers
for ^in++++=for
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
cents ^nns++++=cents.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
her ^pp3o+pp3+++=her
father ^npt++++=father
cannot ^md+pos+not++=cannot
sell ^vb++++=sell
enough ^qlp++++=enough
buttons ^nns++++=buttons,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
feed ^vb++++=feed
him ^pp3o+pp3+++=him
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
moved ^vbd+++xvbn+=moved
behind ^rp+pl+++=behind
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
not ^xnot++not++=not
known ^jj+++xvbn+=known
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
darkness ^nns+nom+++=darkness
his ^pp$+pp3+++=his
breathing ^xvbg+++xvbg+=breathing
sounded ^vprf+++xvbn+=sounded
old ^jj++++=old,
, ^zz++++=EXTRAWORD
terribly ^rb++++=terribly
old ^jj++++=old.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below,
, ^zz++++=EXTRAWORD
the ^ati++++=the
outer ^jjb+atrb+++=outer
door ^nn++++=door
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
shut ^vbd+++xvbn+=shut.
. ^zz++++=EXTRAWORD
David ^np++++=David
came ^vbd+++xvbn+=came
up ^rp++++=up
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
found ^vbd+vprv++xvbnx+=found
us ^pp1o+pp1+++=us
on ^in++++=on
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
" ^zz++++="Sara
sara ^np++++=EXTRAWORD
" ^zz++++="
I ^pp1a+pp1+++=I
pushed ^vbd+++xvbnx+=pushed
past ^nn++++=past
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Everybody ^pn++++=Everybody
looked ^vbd+++xvbn+=looked
at ^rb++++=at
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
liked ^vbd+++xvbnx+=liked
the ^ati++++=the
cake ^nn++++=cake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
laughed ^vbd+++xvbnx+=laughed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
laughed ^vbd+++xvbnx+=laughed
so ^ql+emph+++=so
hard ^jj++++=hard
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
hold ^vb+vprv+++=hold
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
lowered ^vbd+++xvbn+=lowered
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
David ^np++++=David
reached ^vbd+++xvbn+=reached
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
pulled ^vbd+++xvbnx+=pulled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
night ^nn++++=night
he ^pp3a+pp3+++=he
swore ^vbd+vpub++xvbnx+=swore
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
heard ^vbd+vprv++xvbn+=heard
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
No ^at++++=No
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
borrow ^vb++++=borrow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
marry ^vb++++=marry
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When?"
when ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
graduation ^nn+nom+++=graduation."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Swear."
swear ^nn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
swear ^vbd+++xvbnx+=swear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
from ^in++++=from
then ^rn+tm+++=then
something ^pn++++=something
began ^vbd+++xvbn+=began
slipping ^vbg+++xvbg+=slipping
out ^rp+pl+++=out
from ^in++++=from
my ^pp$+pp1+++=my
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
less ^rbr++++=less
often ^rb++++=often.
. ^zz++++=EXTRAWORD
Examinations ^nns+nom+++=Examinations,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Hospital ^npl+nom+++=Hospital
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Meetings ^nns++++=Meetings
with ^in++++=with
doctors ^nns++++=doctors.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
body ^nn++++=body
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
but ^cc++++=but
his ^pp$+pp3+++=his
mind ^vb+++??+=mind
calculated ^vbd+vprv++xvbn+=calculated
someplace ^rb++++=someplace
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
spoke ^vbd+++xvbnx+=spoke
and ^cc+phrs+++=and
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
not ^xnot++not++=not
hear ^vb+vprv+++=hear.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
Sunday ^nr++++=Sunday
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
him ^pp3o+pp3+++=him
looking ^vbg+++xvbg+=looking
around ^rp++++=around
our ^pp$+pp1+++=our
room ^nn++++=room
as ^in++++=as
his ^pp$+pp3+++=his
uncle ^nn++++=uncle
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
for ^in++++=for
a ^at++++=a
second ^od++++=second.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
second ^od++++=second
killed ^vprf+++xvbn+=killed
sleep ^nn++++=sleep
in ^in++++=in
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
hate ^vb++++=hate
it ^pp3+it+++=it
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
nonsense ^nn++++=nonsense."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
smell ^vb++++=smell
the ^ati++++=the
cabbage ^nn+nom+++=cabbage.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see
the ^ati++++=the
cracks ^nns++++=cracks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sara,
sara ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
every ^at++++=every
conversation ^nn+nom+++=conversation
cannot ^md+pos+not++=cannot
be ^vb+be+vrb++=be
a ^at++++=a
tragedy ^nn++++=tragedy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
you ^pp2+pp2+++=you
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
To ^in++++=To
me ^pp1o+pp1+++=me
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
life ^nn++++=life."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kissed ^vbd+++xvbnx+=kissed
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
impatient ^jj++++=impatient
like ^in++++=like
paying ^xvbg+++xvbg+=paying
a ^at++++=a
debt ^nn++++=debt.
. ^zz++++=EXTRAWORD
Graduation ^nn+nom+++=Graduation
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
waited ^vbd+++xvbnx+=waited
for ^in++++=for
him ^pp3o+pp3+++=him
outside ^jjb++++=outside
the ^ati++++=the
hall ^nn++++=hall
with ^in++++=with
flowers ^nns+nom+++=flowers
bought ^vbd+++xvbn+=bought
from ^in++++=from
my ^pp$+pp1+++=my
week ^nn++++=week's
's ^$++++=EXTRAWORD
wages ^nns++++=wages.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
ladies ^nns++++=ladies
in ^in++++=in
pale ^jj+atrb+++=pale
dresses ^nns+nom+++=dresses
and ^cc++++=and
men ^nns++++=men
with ^in++++=with
silk ^nn++++=silk
hats ^nns++++=hats.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
afraid ^jj++++=afraid
he ^pp3a+pp3+++=he
should ^md+nec+++=should
be ^vb+be+vrb++=be
ashamed ^jj+pred+++=ashamed
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
me ^pp1o+pp1+++=me
first ^rb++++=first.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
uncle ^nn++++=uncle
was ^vbd+bedz+vrb++=was
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side
and ^cc++++=and
a ^at++++=a
young ^jj+atrb+++=young
lady ^nn++++=lady
in ^in++++=in
white ^nn++++=white
on ^in++++=on
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
David ^np++++=David
saw ^vbd+vprv++xvbn+=saw
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
bring ^vb++++=bring
me ^pp1o+pp1+++=me
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
waited ^vprf+++xvbnx+=waited
in ^in++++=in
this ^dt+dem+++=this
crowd ^nn++++=crowd,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you
a ^at++++=a
doctor ^nn++++=doctor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you
for ^in++++=for
the ^ati++++=the
flowers ^nns+nom+++=flowers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
come ^vb++++=come?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To-night
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
can ^md+pos+++=can."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
day ^nn++++=day
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
no ^at++++=no
word ^nn++++=word.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
third ^od++++=third
day ^nn++++=day
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
his ^pp$+pp3+++=his
lodging ^nn++++=lodging.
. ^zz++++=EXTRAWORD
The ^ati++++=The
landlady ^nn++++=landlady
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
moved ^vprf+++xvbnx+=moved.
. ^zz++++=EXTRAWORD
" ^zz++++="Where?"
where ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Uptown.
uptown ^jj+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
his ^pp$+pp3+++=his
office ^nn++++=office."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
heart ^nn++++=heart
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
street ^nn++++=street
went ^vbd+++xvbn+=went
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Wagons ^nns++++=Wagons
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
Boys ^nns++++=Boys
yelled ^vbd+++xvbn+=yelled.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
bargained ^vbd+++xvbn+=bargained
over ^in++++=over
onions ^nns++++=onions.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
the ^ati++++=the
world ^nn++++=world
move ^nn++++=move
when ^wrb+who+++=when
mine ^nn++++=mine
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
dead ^jj++++=dead?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
address ^nns+nom+++=address
in ^in++++=in
the ^ati++++=the
directory ^nn++++=directory.
. ^zz++++=EXTRAWORD
David ^np++++=DAVID
Levin ^np++++=LEVIN,
, ^zz++++=EXTRAWORD
Physician ^nn++++=PHYSICIAN
And ^cc++++=AND
Surgeon ^nn++++=SURGEON.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letters ^nns+nom+++=letters
stood ^vbd+++xvbn+=stood
straight ^jj++++=straight
and ^cc++++=and
black ^nn++++=black.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
dream ^nn++++=dream
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
true ^jj++++=true.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brass ^nn++++=brass
plate ^nn++++=plate,
, ^zz++++=EXTRAWORD
the ^ati++++=the
office ^nn++++=office,
, ^zz++++=EXTRAWORD
the ^ati++++=the
uptown ^vbd+++xvbn+=uptown
street ^npl++++=street.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Doctor ^np++++=Doctor
Levin ^np++++=Levin
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
rubbed ^vpsv++agls+xvbnx+=rubbed
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
there ^rn+pl+++=there
after ^in++++=after
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
The ^ati++++=The
building ^jj+++xvbg+=building
had ^vb+hv+vrb++=had
marble ^nn++++=marble
steps ^nns++++=steps
and ^cc++++=and
electric ^jj+atrb+++=electric
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
front ^jjb+atrb+++=front
window ^nn++++=window
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
green ^nn++++=green
shade ^nn++++=shade,
, ^zz++++=EXTRAWORD
a ^at++++=a
mahogany ^nn++++=mahogany
desk ^nn++++=desk,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
uncle ^nn++++=uncle's
's ^$++++=EXTRAWORD
five ^cd++++=five
thousand ^cd++++=thousand
dollars ^nns++++=dollars
were ^vbd+bed+aux++=were
shining ^vbg+++xvbgx+=shining
in ^in++++=in
every ^at++++=every
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
go ^vb++++=go
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
across ^in+pl+++=across
the ^ati++++=the
street ^nn++++=street
till ^cs+sub+++=till
the ^ati++++=the
lamp ^nn++++=lamp
went ^vbd+++xvbn+=went
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
began ^vbd+++xvbn+=began
the ^ati++++=the
night ^nn++++=night
of ^in++++=of
waiting ^xvbg+++xvbg+=waiting.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
would ^md+prd+++=would
come ^vb++++=come
home ^nr++++=home
and ^cc++++=and
explain ^vb+vpub+++=explain.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
moved ^vprf+++xvbnx+=moved
first ^rb++++=first
and ^cc++++=and
planned ^vb+++xvbn+=planned
to ^to+vcmp+++=to
fetch ^vbi++++=fetch
me ^pp1o+pp1+++=me
after ^in+strn+++=after.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ran ^vbd+++xvbnx+=ran
back ^jjb++++=back
to ^in++++=to
our ^pp$+pp1+++=our
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
At ^rb++++=At
ten ^cd++++=ten
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
by ^in++++=by
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
At ^rb++++=At
eleven ^cd++++=eleven
every ^at++++=every
footstep ^nn++++=footstep
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
twelve ^cd++++=twelve
o ^zz++++=o'clock.
'clock. ^nn+++??+=EXTRAWORD
The ^ati++++=The
elevated ^jj+atrb++xvbn+=elevated
trains ^nns++++=trains
thunder ^nn++++=thunder
and ^cc++++=and
fade ^vb++++=fade.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
tells ^vbz++++=tells
me ^pp1o+pp1+++=me
to ^to++++=to
sleep ^vbi++++=sleep.
. ^zz++++=EXTRAWORD
At ^rb++++=At
one ^cd1++++=one
I ^pp1a+pp1+++=I
still ^rb++++=still
sit ^vb++++=sit
dressed ^vbd+++xvbn+=dressed.
. ^zz++++=EXTRAWORD
At ^rb++++=At
two ^cd++++=two
Oi ^uh++++=Oi
weh ^nn+++??+=weh,
, ^zz++++=EXTRAWORD
two ^cd++++=two!
! ^zz++++=EXTRAWORD
the ^ati++++=the
street ^nn++++=street
is ^vbz+bez+vrb++=is
empty ^jj+pred+++=empty
except ^in++++=except
a ^at++++=a
drunken ^jj+atrb+++=drunken
man ^nn++++=man
singing ^vwbg+++xvbg+=singing
to ^in++++=to
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
At ^rb++++=At
three ^cd++++=three
the ^ati++++=the
sky ^nn++++=sky
turns ^vbz++++=turns
the ^ati++++=the
colour ^nn++++=colour
of ^in++++=of
ashes ^nns++++=ashes.
. ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
child ^nn++++=child,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
begs ^nns+++??+=begs.
. ^zz++++=EXTRAWORD
" ^zz++++="Lie
lie ^vb++++=EXTRAWORD
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
promised ^vbd+vpub++xvbnx+=promised."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
man ^nn++++=man
can ^md+pos+++=can
be ^vb+be+aux++=be
delayed ^vpsv++agls+xvbnx+=delayed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
promised ^vbd+vpub++xvbnx+=promised!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Morning ^nn++++=Morning
entered ^vbd+++xvbn+=entered
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
gray ^np++++=gray
and ^cc++++=and
shameless ^jj++++=shameless.
. ^zz++++=EXTRAWORD
David ^np++++=David
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come.
. ^zz++++=EXTRAWORD
For ^in++++=For
six ^cd++++=six
days ^nns++++=days
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
work ^nn++++=work.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
pushed ^vbd+++xvbnx+=pushed
cloth ^nn++++=cloth
under ^in++++=under
the ^ati++++=the
needle ^nn++++=needle,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
feel ^vb+vprv+++=feel
my ^pp$+pp1+++=my
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girls ^nns++++=girls
spoke ^vbd+++xvbn+=spoke
to ^in++++=to
me ^pp1o+pp1+++=me
and ^cc++++=and
their ^pp$+pp3+++=their
mouths ^nns++++=mouths
