My ^pp$+pp1+++=My
; ^zz++++=EXTRAWORD
others ^aps++++=others
had ^vb+hv+vrb++=had
the ^ati++++=the
obscene ^jj+atrb+++=obscene
simplicity ^nn+nom+++=simplicity
of ^in++++=of
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
stone ^nn++++=stone
and ^cc++++=and
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tiers ^nns++++=tiers
were ^vbd+bed+vrb++=were
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
western ^jj+atrb+++=western
end ^nn++++=end
rose ^vbd+++xvbn+=rose
a ^at++++=a
throne ^nn++++=throne
upon ^in++++=upon
a ^at++++=a
platform ^nn++++=platform
of ^in++++=of
porphyry ^nn++++=porphyry.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
hidden ^vpsv++by+xvbnx+=hidden
by ^in++++=by
curtains ^nns++++=curtains
of ^in++++=of
a ^at++++=a
dark ^jj++++=dark
imperial ^jj++++=imperial
purple ^jj++++=purple,
, ^zz++++=EXTRAWORD
embroidered ^j+++xvbn+=embroidered
with ^in++++=with
suns ^nns+++??+=suns,
, ^zz++++=EXTRAWORD
moons ^nns++++=moons,
, ^zz++++=EXTRAWORD
crowns ^nns++++=crowns
and ^cc++++=and
winged ^jj+atrb+++=winged
creatures ^nns++++=creatures.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
streamed ^vbd+++xvbn+=streamed
continually ^rb++++=continually
beneath ^in+pl+++=beneath
those ^dt+dem+++=those
curtains ^nns++++=curtains,
, ^zz++++=EXTRAWORD
descended ^j+++xvbn+=descended
the ^ati++++=the
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
entered ^vbd+++xvbn+=entered
the ^ati++++=the
arena ^nn++++=arena
channels ^nns++++=channels.
. ^zz++++=EXTRAWORD
Wherever ^nn+nom+++=Wherever
it ^pp3+it+++=it
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sand ^nn++++=sand
changed ^vbd+++xvbn+=changed
from ^in++++=from
black ^nn++++=black
to ^in++++=to
white ^jj++++=white;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
farther ^rbr++++=farther
on ^in++++=on
fresh ^jj+atrb+++=fresh
blood ^nn++++=blood
darkened ^vbd+++xvbn+=darkened
it ^pp3+it+++=it
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
throne ^nn++++=throne
moved ^vbd+++xvbn+=moved
the ^ati++++=the
tormentors ^nns++++=tormentors.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
shaped ^vpsv++agls+xvbnx+=shaped
like ^in++++=like
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
taller ^jjr++++=taller
than ^in++++=than
common ^jj+atrb+++=common
humanity ^nn+nom+++=humanity.
. ^zz++++=EXTRAWORD
All ^abn++++=All
wore ^vbd+++xvbn+=wore
close ^jj+atrb+++=close
black ^jj+atrb+++=black
raiment ^nn+nom+++=raiment
and ^cc++++=and
smooth ^jj++++=smooth
masks ^vbz++++=masks
without ^in++++=without
eyeholes ^nns+++??+=eyeholes,
, ^zz++++=EXTRAWORD
nostrils ^nns++++=nostrils
or ^cc++++=or
mouths ^nns++++=mouths.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
facelessness ^nns+nom+++=facelessness
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
dreadful ^jj+pred+++=dreadful
than ^in++++=than
any ^dti++++=any
expression ^nn++++=expression
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
An ^at++++=An
angry ^jj+atrb+++=angry
face ^nn++++=face
can ^md+pos+++=can
be ^vb+be+aux++=be
entreated ^vpsv++agls+xvbnx+=entreated;
; ^zz++++=EXTRAWORD
a ^at++++=a
delighted ^jj+atrb++xvbn+=delighted
face ^nn++++=face
can ^md+pos+++=can
at ^rb++++=at
least ^rb"++++=least
be ^vb+be+aux++=be
hated ^vpsv++agls+xvbnx+=hated;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
these ^dt+dem+++=these
blank ^jj+atrb+++=blank
ovals ^nn++++=ovals
suggested ^vbd+vpub++xvbn+=suggested
not ^xnot++not++=not
passion ^nn++++=passion,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
office ^nn++++=office.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
performed ^vbd+++xvbnx+=performed
their ^pp$+pp3+++=their
cruelties ^nns++++=cruelties
with ^in++++=with
the ^ati++++=the
impersonal ^jj+atrb+++=impersonal
exactitude ^nn++++=exactitude
of ^in++++=of
clerks ^nns++++=clerks
entering ^vwbg+++xvbg+=entering
sums ^nns++++=sums
in ^in++++=in
a ^at++++=a
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
cage ^nn++++=cage
a ^at++++=a
mother ^npt++++=mother
clung ^vbd+++xvbn+=clung
to ^to++++=to
two ^cd++++=two
children ^nns++++=children
while ^cs+sub+++=while
a ^at++++=a
masked ^jj+atrb++xvbn+=masked
figure ^nn++++=figure
fed ^vbd+++xvbn+=fed
the ^ati++++=the
bars ^nns++++=bars
with ^in++++=with
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
wheel ^nn++++=wheel
lay ^vbd+++xvbn+=lay
a ^at++++=a
soldier ^nn++++=soldier
whose ^whp+rel+obj++=whose
limbs ^nns++++=limbs
were ^vbd+bed+aux++=were
stretched ^vpsv++agls+xvbnx+=stretched
until ^cs+sub+++=until
the ^ati++++=the
joints ^nns++++=joints
separated ^vbd+++xvbn+=separated.
. ^zz++++=EXTRAWORD
A ^at++++=A
girl ^nn++++=girl
stood ^vbd+++xvbn+=stood
in ^in++++=in
water ^nn++++=water
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
drop ^vb++++=drop
by ^in++++=by
measured ^nn++++=measured
drop ^vb++++=drop,
, ^zz++++=EXTRAWORD
some ^dti++++=some
corrosive ^jj++++=corrosive
liquid ^jj++++=liquid
fell ^vbd+++xvbn+=fell
upon ^in++++=upon
her ^pp$+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
naked ^jj++++=naked
except ^in++++=except
for ^in"++++=for
a ^at++++=a
scholar ^nn++++=scholar's
's ^$++++=EXTRAWORD
chain ^nn++++=chain,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
compelled ^vpsv++agls+xvbnx+=compelled
to ^to+vcmp+++=to
watch ^vbi++++=watch
pages ^nns++++=pages
torn ^vbd+++xvbn+=torn
from ^in++++=from
a ^at++++=a
book ^nn++++=book
and ^cc++++=and
pressed ^vpsv++agls+xvbn+=pressed
against ^in++++=against
his ^pp$+pp3+++=his
wounds ^nns++++=wounds.
. ^zz++++=EXTRAWORD
Farther ^rbr++++=Farther
away ^rp+pl+++=away
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
multitudes ^nns++++=multitudes:
: ^zz++++=EXTRAWORD
victims ^nns++++=victims
of ^in++++=of
plague ^nn++++=plague
tossing ^vwbg+++xvbg+=tossing
upon ^in++++=upon
cots ^nns+++??+=cots;
; ^zz++++=EXTRAWORD
men ^nns++++=men
crushed ^vwbn+++xvbn+=crushed
beneath ^in+pl+++=beneath
fallen ^vprf+++xvbn+=fallen
masonry ^nn++++=masonry;
; ^zz++++=EXTRAWORD
a ^at++++=a
caravan ^nn++++=caravan
staggering ^jj++++=staggering
in ^in++++=in
desert ^nn++++=desert
heat ^nn++++=heat;
; ^zz++++=EXTRAWORD
creatures ^nns++++=creatures
pursued ^vbd+++xvbn+=pursued,
, ^zz++++=EXTRAWORD
trapped ^j+++xvbn+=trapped,
, ^zz++++=EXTRAWORD
dissected ^j+++xvbn+=dissected,
, ^zz++++=EXTRAWORD
starved ^vprf+++xvbn+=starved.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
from ^in++++=from
the ^ati++++=the
whole ^jj+atrb+++=whole
amphitheatre ^nn+++??+=amphitheatre
there ^ex+pex+++=there
arose ^vbd+++xvbn+=arose
one ^cd1++++=one
sound ^nn++++=sound
not ^xnot++not++=not
a ^at++++=a
collective ^jj+atrb+++=collective
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
as ^in++++=as
from ^in"++++=from
a ^at++++=a
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
innumerable ^jj++++=innumerable
separate ^nn+nom+++=separate
cries ^nns++++=cries
preserved ^vwbn+++xvbn+=preserved
in ^in++++=in
their ^pp$+pp3+++=their
terrible ^jj+atrb+++=terrible
singularity ^nn+nom+++=singularity.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
" ^zz++++="Mother,"
mother ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
each ^dt++++=each
" ^zz++++="Water,"
water ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
each ^dt++++=each
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
reached ^vprf+++xvbn+=reached
the ^ati++++=the
ear ^nn++++=ear
distinctly ^rb+cnj+++=distinctly,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
all ^abn++++=all
existed ^jj+++xvbn+=existed
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
as ^cs+sub+++=as
though ^cs+sub+++=though
time ^nn++++=time
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
flattened ^vpsv++agls+xvbnx+=flattened
into ^in++++=into
a ^at++++=a
single ^jj+atrb+++=single
surface ^nn++++=surface
and ^cc++++=and
every ^at++++=every
grief ^nn++++=grief
since ^cs+sub+++=since
the ^ati++++=the
first ^od++++=first
wound ^vwbn+++xvbn+=wound
cried ^vbd+++xvbn+=cried
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Above ^jjb++++=Above
that ^cs+sub+++=that
sound ^jj++++=sound
came ^vbd+++xvbn+=came
another ^ppls++++=another:
: ^zz++++=EXTRAWORD
a ^at++++=a
low ^jj+atrb+++=low,
, ^zz++++=EXTRAWORD
regular ^jj+atrb+++=regular
vibration ^nn+nom+++=vibration
from ^in++++=from
behind ^in+pl+++=behind
the ^ati++++=the
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
The ^ati++++=The
throne ^nn++++=throne
was ^vbd+bedz+aux++=was
shaking ^vbg+++xvbgx+=shaking.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
understood ^vbd+vprv++xvbnx+=understood
or ^cc+phrs+++=or
believed ^vbd+vprv++xvbn+=believed
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
understood ^vbd+vprv++xvbnx+=understood.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
truth ^nn++++=truth
my ^pp$+pp1+++=my
reason ^nn++++=reason
had ^vbd+hvd+aux++=had
constructed ^vprf+++xvbnx+=constructed:
: ^zz++++=EXTRAWORD
the ^ati++++=the
universe ^nn++++=universe
as ^in++++=as
spectacle ^nn++++=spectacle,
, ^zz++++=EXTRAWORD
agony ^nn++++=agony
as ^ql++++=as
imperial ^np++++=imperial
entertainment ^nn+nom+++=entertainment,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hidden ^jj+atrb++xvbn+=hidden
Deity ^nn++++=Deity
enthroned ^vbd+++xvbn+=enthroned
before ^in++++=before
His ^pp$+pp3+++=His
sport ^nn++++=sport.
. ^zz++++=EXTRAWORD
The ^ati++++=The
faceless ^jj+atrb+++=faceless
executioners ^nns+nom+++=executioners
were ^vbd+bed+vrb++=were
natural ^jj+atrb+++=natural
law ^nn++++=law,
, ^zz++++=EXTRAWORD
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
human ^jj+atrb+++=human
malice ^nn++++=malice;
; ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them
sat ^vbd+++xvbn+=sat
the ^ati++++=the
Intelligence ^nn+nom+++=Intelligence
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
designed ^vprf+++xvbnx+=designed
both ^abx++++=both
nerve ^nn++++=nerve
and ^cc++++=and
knife ^nn++++=knife.
. ^zz++++=EXTRAWORD
The ^ati++++=The
empty ^jj+atrb+++=empty
tiers ^nns++++=tiers
were ^vbd+bed+vrb++=were
unnecessary ^jj+pred+++=unnecessary
because ^cs+cos+++=because
One ^cd1++++=One
Spectator ^nn++++=Spectator
sufficed ^vbd+++xvbn+=sufficed.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
terror ^nn++++=terror
became ^vbd+++xvbn+=became
rage ^nn++++=rage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ran ^vbd+++xvbnx+=ran
towards ^in++++=towards
the ^ati++++=the
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry
caught ^vbd+++xvbn+=caught
my ^pp$+pp1+++=my
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fingers ^nns+nom+++=fingers
were ^vbd+bed+vrb++=were
cold ^jj+pred+++=cold,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
weak ^jj++++=weak.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
farther ^rbr++++=farther."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
see ^vb+vprv+++=see
Him ^pp3o+pp3+++=Him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
accuse ^vb++++=accuse
Him ^pp3o+pp3+++=Him
to ^in++++=to
His ^pp$+pp3+++=His
face ^nn++++=face."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
so ^pn++++=so
every ^at++++=every
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
curtains ^nns++++=curtains
heaved ^vbd+++xvbn+=heaved
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
outward ^jjb++++=outward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
platform ^nn++++=platform
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
" ^zz++++="Look!"
look ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
laughs ^nns++++=laughs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
throne ^nn++++=throne
shakes ^vbz++++=shakes
with ^in++++=with
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harry ^np++++=Harry's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
altered ^vwbn+++xvbn+=altered
not ^xnot++not++=not
to ^in++++=to
anger ^nn++++=anger,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
such ^abl++++=such
sorrow ^nn++++=sorrow
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped
struggling ^vbg+nom++xvbg+=struggling.
. ^zz++++=EXTRAWORD
" ^zz++++="Listen
listen ^vb++++=EXTRAWORD
better ^jjr++++=better,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
listened ^vbd+++xvbnx+=listened.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
cries ^nns++++=cries,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
the ^ati++++=the
crackle ^nn+++??+=crackle
of ^in++++=of
flames ^nns++++=flames
and ^cc++++=and
turn ^nn++++=turn
of ^in++++=of
wheels ^nns++++=wheels,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
deep ^jj+atrb+++=deep
vibration ^nn+nom+++=vibration
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
it ^pp3+it+++=it
remained ^vbd+++xvbn+=remained
what ^wdt+who+++=what
my ^pp$+pp1+++=my
hatred ^nn++++=hatred
had ^vbd+hvd+aux++=had
named ^vprf+++xvbnx+=named
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
laughter ^nn+nom+++=laughter
constrained ^vbd+++xvbn+=constrained
behind ^in+pl+++=behind
heavy ^jj+atrb+++=heavy
draperies ^nns+nom+++=draperies.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
gradually ^rb+cnj+++=gradually,
, ^zz++++=EXTRAWORD
another ^dt++++=another
cadence ^nn+nom+++=cadence
declared ^vbd+vpub+tht0+xvbn+=declared
itself ^ppl++++=itself
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
inhalation ^nn+nom+++=inhalation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
long ^rb++++=long
collapse ^nn++++=collapse
of ^in++++=of
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
the ^ati++++=the
involuntary ^jj+atrb+++=involuntary
renewal ^nn++++=renewal.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
heard ^vprf++tht0+xvbnx+=heard
it ^pp3+it+++=it
beside ^in+pl+++=beside
our ^pp$+pp1+++=our
father ^nn++++=father's
's ^$++++=EXTRAWORD
bed ^nn++++=bed
after ^cs+sub+++=after
the ^ati++++=the
doctors ^nns++++=doctors
left ^vbd+++xvbn+=left;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
heard ^vprf++tht0+xvbnx+=heard
it ^pp3+it+++=it
from ^in++++=from
our ^pp$+pp1+++=our
mother ^nn++++=mother
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
believed ^vbd+vprv+tht0+xvbnx+=believed
herself ^ppl+pp3+++=herself
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
sobbing ^vbg+++xvbgx+=sobbing.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
another ^dt++++=another
trick ^nn++++=trick.
. ^zz++++=EXTRAWORD
Pity ^nn++++=Pity
after ^cs+sub+++=after
permission ^nn++++=permission
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
goodness ^nns+nom+++=goodness.
. ^zz++++=EXTRAWORD
A ^at++++=A
king ^npt++++=king
may ^md+pos+++=may
weep ^vb++++=weep
over ^in++++=over
prisoners ^nns+nom+++=prisoners
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
refuses ^vbz++++=refuses
to ^to+vcmp+++=to
release ^vb++++=release."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
sufferers ^nns+nom+++=sufferers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
looked ^vprf+++xvbnx+=looked."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
at ^in++++=at
their ^pp$+pp3+++=their
wounds ^nns++++=wounds.
. ^zz++++=EXTRAWORD
At ^in++++=At
their ^pp$+pp3+++=their
faces ^nns++++=faces."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
towards ^in++++=towards
the ^ati++++=the
burning ^jj+atrb++xvbg+=burning
cage ^nn++++=cage.
. ^zz++++=EXTRAWORD
Smoke ^nn++++=Smoke
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden
the ^ati++++=the
mother ^nn++++=mother
and ^cc++++=and
children ^nns++++=children;
; ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
the ^ati++++=the
water ^nn++++=water
from ^in++++=from
the ^ati++++=the
throne ^nn++++=throne
reached ^vbd+++xvbn+=reached
the ^ati++++=the
coals ^nns++++=coals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
cleared ^vwbn+++xvbn+=cleared.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
face ^nn++++=face
was ^vbd+bedz+vrb++=was
the ^ati++++=the
face ^nn++++=face
painted ^vbd+++xvbn+=painted
above ^rb++++=above
our ^pp$+pp1+++=our
village ^nn+nom+++=village
altar ^nn++++=altar:
: ^zz++++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
mild ^jj+atrb+++=mild,
, ^zz++++=EXTRAWORD
sexless ^jj+atrb+++=sexless
beauty ^nn++++=beauty
bestowed ^vwbn+++xvbn+=bestowed
by ^in++++=by
sentimental ^jj+atrb+++=sentimental
artists ^nns+nom+++=artists,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
strong ^jj+atrb+++=strong
Semitic ^np+++??+=Semitic
face ^nn++++=face,
, ^zz++++=EXTRAWORD
dark ^jj++++=dark-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
bruised ^vbd+++xvbn+=bruised,
, ^zz++++=EXTRAWORD
with ^in++++=with
blood ^nn++++=blood
upon ^in++++=upon
the ^ati++++=the
brow ^nn++++=brow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
elder ^jjr+atrb+++=elder
child ^nn++++=child
bore ^vbd+++xvbn+=bore
the ^ati++++=the
same ^ap++++=same
face ^nn++++=face.
. ^zz++++=EXTRAWORD
So ^ql++++=So
did ^vbd+dod+vrb++=did
the ^ati++++=the
infant ^nn++++=infant.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
to ^to+vcmp+++=to
the ^ati++++=the
wheel ^nn++++=wheel:
: ^zz++++=EXTRAWORD
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
soldier ^nn++++=soldier
had ^vb+hv+vrb++=had
that ^dt+dem+++=that
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
under ^in++++=under
the ^ati++++=the
falling ^jj+++xvbg+=falling
acid ^jj++++=acid
raised ^jj+++xvbn+=raised
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scholar ^nn++++=scholar,
, ^zz++++=EXTRAWORD
the ^ati++++=the
plague ^nn++++=plague-stricken
- ^zz++++=EXTRAWORD
stricken ^jj+atrb+++=EXTRAWORD
labourer ^nn+nom+++=labourer,
, ^zz++++=EXTRAWORD
the ^ati++++=the
blinded ^jj+atrb++xvbn+=blinded
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
even ^rb++++=even
the ^ati++++=the
bird ^nn++++=bird
struggling ^vwbg+++xvbg+=struggling
upon ^in++++=upon
the ^ati++++=the
thorn ^nn++++=thorn
each ^dt++++=each,
, ^zz++++=EXTRAWORD
without ^in++++=without
ceasing ^xvbg+++xvbg+=ceasing
to ^to++++=to
be ^vbi++vrb++=be
individually ^rb++++=individually
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
revealed ^jj+atrb++xvbn+=revealed
one ^cd1++++=one
countenance ^nn+nom+++=countenance.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
Son ^nn++++=Son
of ^in++++=of
Man ^nn++++=Man.
. ^zz++++=EXTRAWORD
The ^ati++++=The
perception ^nn+nom+++=perception
did ^vbd+dod+aux++=did
not ^xnot++not++=not
occur ^vb++++=occur
successively ^rb+cnj+++=successively,
, ^zz++++=EXTRAWORD
as ^ql++++=as
when ^wrb+who+++=when
one ^cd1++++=one
recognises ^vbz+vprv+++=recognises
a ^at++++=a
resemblance ^nn+nom+++=resemblance
in ^in++++=in
several ^ap++++=several
portraits ^nns++++=portraits.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
instantaneous ^jj+pred+++=instantaneous
and ^cc+phrs+++=and
universal ^jj++++=universal.
. ^zz++++=EXTRAWORD
Across ^in+pl+++=Across
the ^ati++++=the
immeasurable ^jj+atrb+++=immeasurable
arena ^nn++++=arena,
, ^zz++++=EXTRAWORD
in ^in++++=in
every ^at++++=every
cage ^nn++++=cage
and ^cc++++=and
upon ^in++++=upon
every ^at++++=every
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
under ^in++++=under
crowns ^nns++++=crowns,
, ^zz++++=EXTRAWORD
bandages ^nns+nom+++=bandages,
, ^zz++++=EXTRAWORD
fur ^nn++++=fur,
, ^zz++++=EXTRAWORD
scales ^nns++++=scales,
, ^zz++++=EXTRAWORD
rags ^nns++++=rags
and ^cc++++=and
armour ^nn++++=armour,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
living ^jj+atrb++xvbg+=living
Presence ^nn+nom+++=Presence
suffered ^vbd+++xvbn+=suffered.
. ^zz++++=EXTRAWORD
Diversity ^nn+nom+++=Diversity
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
abolished ^vbd+++xvbn+=abolished;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mother ^npt++++=mother
remained ^vbd+++xvbn+=remained
a ^at++++=a
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
the ^ati++++=the
animal ^nn++++=animal
an ^at++++=an
