# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
staring ^vbg+++xvbg+=staring
at ^rb++++=at
the ^ati++++=the
musicians ^nns++++=musicians
as ^ql++++=as
they ^pp3a+pp3+++=they
lowered ^vbd+++xvbnx+=lowered
their ^pp$+pp3+++=their
instruments ^nns+nom+++=instruments,
, ^zz++++=EXTRAWORD
smiled ^j+++xvbn+=smiled,
, ^zz++++=EXTRAWORD
wiped ^j+++xvbn+=wiped
their ^pp$+pp3+++=their
brows ^nns++++=brows,
, ^zz++++=EXTRAWORD
shuffled ^jj+atrb++xvbn+=shuffled
music ^nn++++=music,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
became ^vbd+++xvbn+=became
mortal ^nn++++=mortal
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
two ^cd++++=two
figures ^nns++++=figures
appeared ^vbd+seem++xvbn+=appeared
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Still
still ^rb+atrb+++=EXTRAWORD
enchanted ^jj+++xvbn+=enchanted?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
Dreamer ^nn++++=Dreamer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
With ^in++++=With
the ^ati++++=the
Dreamer ^nn++++=Dreamer
stood ^vbd+++xvbn+=stood
the ^ati++++=the
Girl ^nn++++=Girl
Who ^whp+rel+subj++=Who
Understood ^vbd+vprv++xvbn+=Understood,
, ^zz++++=EXTRAWORD
wrapped ^j+++xvbn+=wrapped
in ^in++++=in
a ^at++++=a
grey ^jj+atrb+++=grey
cloak ^nn++++=cloak,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
bright ^jj++++=bright
with ^in++++=with
amusement ^nn+nom+++=amusement
and ^cc++++=and
sympathy ^nn++++=sympathy.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
bread ^nn++++=bread
and ^cc++++=and
cheese ^nn++++=cheese,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
our ^pp$+pp1+++=our
philosopher ^nn+nom+++=philosopher
permits ^nn++++=permits
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
deplorable ^jj+atrb+++=deplorable
pipe ^nn++++=pipe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Better
better ^jjr++++=EXTRAWORD
than ^in++++=than
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Dreamer ^nn++++=Dreamer.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
brought ^vprf+++xvbnx+=brought
a ^at++++=a
story ^nn++++=story."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
story ^nn++++=story?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
that ^dt+pdem+++=that
asks ^vbz++++=asks
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
read ^vpsv++agls+xvbnx+=read
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come,
, ^zz++++=EXTRAWORD
mon ^&fw++++=mon
ami ^&fw++++=ami.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
listened ^vprf+++xvbnx+=listened
long ^rb++++=long
enough ^qlp++++=enough
to ^in++++=to
voices ^nns++++=voices
without ^in++++=without
words ^nns++++=words."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
looked ^vbd+++xvbn+=looked
once ^rb+tm+++=once
more ^rbr++++=more
toward ^in++++=toward
the ^ati++++=the
emptying ^jj+atrb++xvbg+=emptying
stage ^nn++++=stage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grizzled ^jj+atrb+++=grizzled
cellist ^nn+nom+++=cellist
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished;
; ^zz++++=EXTRAWORD
the ^ati++++=the
clarinettist ^nn+nom+++=clarinettist
was ^vbd+bedz+aux++=was
closing ^vbg+++xvbgx+=closing
his ^pp$+pp3+++=his
case ^nn++++=case;
; ^zz++++=EXTRAWORD
the ^ati++++=the
tall ^jj+atrb+++=tall
bass ^nn++++=bass-player
- ^zz++++=EXTRAWORD
player ^nn++++=EXTRAWORD
walked ^vbd+++xvbn+=walked
away ^rp+pl+++=away
carrying ^vbg+++xvbg+=carrying
his ^pp$+pp3+++=his
instrument ^nn+nom+++=instrument
like ^in++++=like
a ^at++++=a
dark ^jj+atrb+++=dark
companion ^nn++++=companion.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled
and ^cc+phrs+++=and
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us
hear ^vb+vprv+++=hear
the ^ati++++=the
story ^nn++++=story."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
