For ^in++++=For
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
lived ^vbd+++xvbnx+=lived
in ^in++++=in
a ^at++++=a
narrow ^jj+atrb+++=narrow
house ^npl++++=house
beyond ^in++++=beyond
Fulham ^np++++=Fulham
brown ^jj+atrb+++=brown
curtains ^nns++++=curtains,
, ^zz++++=EXTRAWORD
bad ^jj+atrb+++=bad
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
casts ^nns+++??+=casts
under ^in++++=under
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
canvases ^nns++++=canvases
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Poverty ^nn++++=Poverty
without ^in++++=without
picturesqueness ^nns+nom+++=picturesqueness.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me
upstairs ^jjb++++=upstairs.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
lay ^vbd+++xvbnx+=lay
in ^in++++=in
a ^at++++=a
small ^jj+atrb+++=small
room ^nn++++=room
overlooking ^vwbg+++xvbg+=overlooking
roofs ^nns++++=roofs.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
a ^at++++=a
white ^jj+atrb+++=white
cloth ^nn++++=cloth
over ^in++++=over
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
drawn ^vbd+++xvbn+=drawn
back ^jjb++++=back
the ^ati++++=the
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
sharpened ^vpsv++by+xvbnx+=sharpened
by ^in++++=by
death ^nn++++=death,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
altered ^vbd+++xvbn+=altered
into ^in++++=into
peace ^nn++++=peace.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know
the ^ati++++=the
conventional ^jj+atrb+++=conventional
dignity ^nn+nom+++=dignity
we ^pp1a+pp1+++=we
give ^vb++++=give
the ^ati++++=the
dead ^jj++++=dead?
? ^zz++++=EXTRAWORD
Stroud ^np+++??+=Stroud
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
taken ^vprf+++xvbn+=taken
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived:
: ^zz++++=EXTRAWORD
concentrated ^j+++xvbn+=concentrated,
, ^zz++++=EXTRAWORD
impatient ^jj++++=impatient,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
inconvenienced ^vpsv++by+xvbn+=inconvenienced
by ^in++++=by
what ^wdt+who+++=what
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
set ^vbd+++xvbnx+=set
up ^rb+phrv+++=up
my ^pp$+pp1+++=my
easel ^nn++++=easel.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
first ^rb"++++=first
the ^ati++++=the
machinery ^nn+nom+++=machinery
worked ^vbd+++xvbn+=worked.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
always ^rb++++=always
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
head ^nn++++=head,
, ^zz++++=EXTRAWORD
found ^j+++xvbn+=found
the ^ati++++=the
dominant ^jj+atrb+++=dominant
planes ^nns++++=planes,
, ^zz++++=EXTRAWORD
laid ^j+++xvbn+=laid
in ^in++++=in
the ^ati++++=the
shadows ^nps++++=shadows.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
hand ^nn++++=hand
was ^vbd+bedz+vrb++=was
never ^rb++++=never
uncertain ^jj+pred+++=uncertain.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
trouble ^nn++++=trouble:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
knew ^vbd+vprv++xvbn+=knew
too ^rb++++=too
quickly ^rb++++=quickly
what ^wdt+who+++=what
to ^to++++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
an ^at++++=an
hour ^nn++++=hour
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
something ^pn++++=something
recognizable ^jj++++=recognizable,
, ^zz++++=EXTRAWORD
vigorous ^jj++++=vigorous,
, ^zz++++=EXTRAWORD
effective ^jj++++=effective.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud
came ^vbd+++xvbn+=came
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
behind ^rp+pl+++=behind
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
wonderful ^jj++++=wonderful.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
wonderful ^jj++++=wonderful,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suddenly ^rb++++=suddenly
suspected ^vbd+vprv+tht0+xvbn+=suspected
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jack ^np++++=Jack's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
invisible ^jj++++=invisible
from ^in++++=from
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
a ^at++++=a
faint ^jj+atrb+++=faint
recurrent ^jj+atrb+++=recurrent
pressure ^nn++++=pressure
in ^in++++=in
the ^ati++++=the
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
returned ^vbd+++xvbnx+=returned
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day.
. ^zz++++=EXTRAWORD
The ^ati++++=The
light ^nn++++=light
was ^vbd+bedz+vrb++=was
better ^jjr+pred+++=better.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
worked ^vbd+++xvbnx+=worked
for ^in++++=for
two ^cd++++=two
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
portrait ^nn++++=portrait
grew ^vbd+++xvbn+=grew
more ^rbr++++=more
accomplished ^vbd+++xvbn+=accomplished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
forehead ^nn++++=forehead
came ^vbd+++xvbn+=came
forward ^rb++++=forward;
; ^zz++++=EXTRAWORD
the ^ati++++=the
cheek ^nn++++=cheek
sank ^vbd+++xvbn+=sank;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mouth ^nn++++=mouth
acquired ^vbd+++xvbn+=acquired
that ^dt+pdem+++=that
compressed ^vbd+++xvbn+=compressed
intensity ^nn+nom+++=intensity
everyone ^pn++++=everyone
associated ^vbd+++xvbn+=associated
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
even ^rb++++=even
caught ^vwbn+++xvbn+=caught
or ^cc+phrs+++=or
thought ^vwbn+++xvbn+=thought
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
the ^ati++++=the
peculiar ^jj+atrb+++=peculiar
angle ^nn++++=angle
at ^in++++=at
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
all ^abn++++=all
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
except ^cs+sub+++=except
Stroud ^np+++??+=Stroud.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
blamed ^vbd+++xvbnx+=blamed
the ^ati++++=the
circumstances ^nns+nom+++=circumstances.
. ^zz++++=EXTRAWORD
A ^at++++=A
dead ^jj+atrb+++=dead
face ^nn++++=face
is ^vbz+bez+vrb++=is
a ^at++++=a
mask ^nn++++=mask;
; ^zz++++=EXTRAWORD
the ^ati++++=the
animation ^nn+nom+++=animation
that ^tht+rel+subj++=that
interprets ^vbz++++=interprets
structure ^nn++++=structure
has ^vbz+hvz+aux++=has
gone ^vprf+++xvbnx+=gone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
myself ^ppl+pp1+++=myself
no ^at++++=no
painter ^nn++++=painter
could ^md+pos+++=could
succeed ^vb++++=succeed
under ^in++++=under
such ^abl++++=such
conditions ^nns+nom+++=conditions.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
the ^ati++++=the
light ^nn++++=light
to ^in++++=to
change ^nn++++=change,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wandered ^vbd+++xvbnx+=wandered
into ^in++++=into
the ^ati++++=the
next ^ap++++=next
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
his ^pp$+pp3+++=his
studio ^nn++++=studio.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
nothing ^pn++++=nothing
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
large ^jj+atrb+++=large
canvases ^nns++++=canvases
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
taken ^vpsv++agls+xvbnx+=taken
away ^rb+phrv+++=away
or ^cc++++=or
turned ^vbd+++xvbn+=turned;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
brushes ^nns++++=brushes
stood ^vbd+++xvbn+=stood
in ^in++++=in
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
jar ^nn++++=jar;
; ^zz++++=EXTRAWORD
the ^ati++++=the
stove ^nn++++=stove
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
table ^nn++++=table
near ^in+pl+++=near
the ^ati++++=the
window ^nn++++=window
lay ^vbd+++xvbn+=lay
a ^at++++=a
portfolio ^nn++++=portfolio,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
top ^nn++++=top
of ^in++++=of
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
that ^dt+dem+++=that
drawing ^vbg+++xvbg+=drawing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
to ^in++++=to
the ^ati++++=the
donkey ^nn++++=donkey.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
it ^pp3+it+++=it
casually ^rb++++=casually.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
Strouds ^np+++??+=Strouds
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
them ^pp3o+pp3+++=them
my ^pp$+pp1+++=my
respectful ^jj+atrb+++=respectful
attention ^nn+nom+++=attention
the ^ati++++=the
kind ^nn++++=kind
one ^cd1++++=one
gives ^vbz++++=gives
work ^nn++++=work
which ^whp+rel+subj++=which
lacks ^vbz++++=lacks
the ^ati++++=the
courtesy ^nn++++=courtesy
to ^to++++=to
amuse ^vbi++++=amuse.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
morning ^nn++++=morning
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
drawing ^nvbg+++xvbg+=drawing.
. ^zz++++=EXTRAWORD
" ^zz++++="Really
really ^rb+emph+++=EXTRAWORD
saw ^vbd+vprv+tht0+xvbn+=saw
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
as ^cs+sub+++=as
if ^cs+cnd+++=if
some ^dti++++=some
pressure ^nn++++=pressure
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
removed ^vpsv++agls+xvbnx+=removed
from ^in++++=from
my ^pp$+pp1+++=my
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
understood ^vbd+vprv++xvbnx+=understood
that ^tht+vcmp+++=that
every ^at++++=every
line ^nn++++=line
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
earned ^vpsv++agls+xvbnx+=earned.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
flourish ^nn++++=flourish,
, ^zz++++=EXTRAWORD
no ^at++++=no
seduction ^nn+nom+++=seduction,
, ^zz++++=EXTRAWORD
no ^at++++=no
effort ^nn++++=effort
to ^to+ncmp+++=to
make ^vbi++++=make
poverty ^nn++++=poverty
look ^nn++++=look
aristocratic ^jj++++=aristocratic
or ^cc++++=or
ugliness ^nns+nom+++=ugliness
significant ^jj++++=significant.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
the ^ati++++=the
beast ^nn++++=beast
its ^pp$+it+++=its
weight ^nn++++=weight,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
balance ^nn+nom+++=balance,
, ^zz++++=EXTRAWORD
the ^ati++++=the
articulation ^nn+nom+++=articulation
under ^in++++=under
the ^ati++++=the
hide ^nn++++=hide,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dumb ^jj+atrb+++=dumb
persistence ^nn+nom+++=persistence
of ^in++++=of
its ^pp$+it+++=its
life ^nn++++=life
and ^cc+cls+++=and
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
omit ^vb++++=omit.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
dozen ^cd++++=dozen
lines ^nns++++=lines
were ^vbd+bed+vrb++=were
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
a ^at++++=a
journey ^nn++++=journey.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
finished ^xvbn+++xvbn+=finished
portraits ^nns++++=portraits
were ^vbd+bed+vrb++=were
notices ^nns++++=notices
announcing ^vwbg+++xvbg+=announcing
journeys ^nns++++=journeys
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
never ^rb++splt++=never
begun ^vprf+++xvbnx+=begun."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
with ^in++++=with
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
defiance ^nn+nom+++=defiance,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
even ^rb++++=even
now ^rn+tm+++=now
the ^ati++++=the
confession ^nn++++=confession
exposed ^vbd+++xvbn+=exposed
him ^pp3o+pp3+++=him
to ^to++++=to
ridicule ^vbi++++=ridicule.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
may ^md+pos+++=may
say ^vb+vpub+tht0++=say
a ^at++++=a
donkey ^nn++++=donkey
is ^vbz+bez+vrb++=is
easier ^jjr+pred+++=easier
than ^in++++=than
a ^at++++=a
human ^jj+atrb+++=human
face ^nn++++=face."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
going ^vbg+++xvbg+=going
to ^in+strn+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No;
no ^at++++=EXTRAWORD
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
myself ^ppl+pp1+++=myself
Stroud ^np+++??+=Stroud
was ^vbd+bedz+vrb++=was
narrow ^jj+pred+++=narrow,
, ^zz++++=EXTRAWORD
dry ^jj++++=dry,
, ^zz++++=EXTRAWORD
unresponsive ^jj++++=unresponsive
to ^in++++=to
color ^nn++++=color;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
lacked ^vbd+++xvbnx+=lacked
charm ^nn++++=charm,
, ^zz++++=EXTRAWORD
amplitude ^nn++++=amplitude,
, ^zz++++=EXTRAWORD
social ^jj+atrb+++=social
imagination ^nn+nom+++=imagination.
. ^zz++++=EXTRAWORD
Social ^jj+atrb+++=Social
imagination ^nn+nom+++=imagination!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
invented ^vprf+++xvbnx+=invented
the ^ati++++=the
phrase ^nn++++=phrase
to ^to++++=to
describe ^vbi++++=describe
my ^pp$+pp1+++=my
faculty ^nn++++=faculty
for ^in++++=for
painting ^xvbg+++xvbg+=painting
people ^nns++++=people
as ^ql++++=as
they ^pp3a+pp3+++=they
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
known ^vpsv++agls+xvbnx+=known
at ^rb++++=at
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
bedroom ^nn++++=bedroom
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
when ^wrb+who+++=when
his ^pp$+pp3+++=his
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
literally ^rb++++=literally.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
his ^pp$+pp3+++=his
life ^nn++++=life
building ^vwbg+++xvbg+=building
downward ^jjb++++=downward,
, ^zz++++=EXTRAWORD
stone ^nn++++=stone
under ^in++++=under
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
no ^at++++=no
one ^cd1++++=one
applauded ^vbd+++xvbn+=applauded;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
hanging ^vbg+++xvbgx+=hanging
balconies ^nns++++=balconies
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
smallest ^jjt+atrb+++=smallest
line ^nn++++=line
rested ^vbd+++xvbn+=rested
on ^in++++=on
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
largest ^jjt+atrb+++=largest
effects ^nns++++=effects
rested ^vbd+++xvbn+=rested
on ^in++++=on
agreement ^nn+nom+++=agreement
my ^pp$+pp1+++=my
agreement ^nn+nom+++=agreement
with ^in++++=with
the ^ati++++=the
sitter ^nn++++=sitter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
critics ^nns++++=critics,
, ^zz++++=EXTRAWORD
the ^ati++++=the
spectators ^nns++++=spectators,
, ^zz++++=EXTRAWORD
with ^in++++=with
everyone ^pn++++=everyone
except ^in++++=except
the ^ati++++=the
thing ^nn++++=thing
before ^in++++=before
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
go ^vbi++++=go
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
hand ^nn++++=hand
performed ^vwbn+++xvbn+=performed
its ^pp$+it+++=its
tricks ^nns++++=tricks:
: ^zz++++=EXTRAWORD
the ^ati++++=the
sudden ^jj+atrb+++=sudden
loaded ^jj+atrb++xvbn+=loaded
stroke ^nn++++=stroke,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dragged ^jj+++xvbn+=dragged
light ^jj++++=light,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dark ^jj+atrb+++=dark
accent ^nn++++=accent
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
the ^ati++++=the
neighboring ^jj+atrb+++=neighboring
flesh ^nn++++=flesh
vibrate ^nn+nom+++=vibrate.
. ^zz++++=EXTRAWORD
Bravura ^nn++++=Bravura
prestidigitation ^nn+nom+++=prestidigitation.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
exactly ^rb++++=exactly
where ^wrb+who+++=where
the ^ati++++=the
audience ^nn+nom+++=audience
would ^md+prd+++=would
murmur ^vb+vpub+++=murmur.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
now ^rn+tm+++=now
each ^dt++++=each
stroke ^nn++++=stroke
exposed ^vbd+++xvbn+=exposed
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
circus ^nn++++=circus
strongman ^jj++++=strongman
groaning ^jj+++xvbg+=groaning
over ^in++++=over
a ^at++++=a
feather ^nn++++=feather:
: ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
gesture ^nn++++=gesture
proclaimed ^vbd+++xvbn+=proclaimed
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
weight ^nn++++=weight.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
scraped ^vbd+++xvbnx+=scraped
the ^ati++++=the
face ^nn++++=face
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
begged ^vbd+++xvbnx+=begged
me ^pp1o+pp1+++=me
not ^xnot++not++=not
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
worst ^nn++++=worst
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
liked ^vprf+++xvbnx+=liked
the ^ati++++=the
portrait ^nn++++=portrait.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Felix ^np++++=Felix
more ^rbr++++=more
like ^in++++=like
him ^pp3o+pp3+++=him
than ^in++++=than
anything ^pn++++=anything
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
perhaps ^rb++++=perhaps
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
like ^in++++=like
the ^ati++++=the
Felix ^np++++=Felix
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
see ^vbi+vprv+++=see
another ^dt++++=another.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
started ^vbd+++xvbnx+=started
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
days ^nns++++=days
I ^pp1a+pp1+++=I
started ^vbd+++xvbnx+=started
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
time ^nn++++=time
I ^pp1a+pp1+++=I
reduced ^vbd+++xvbnx+=reduced
the ^ati++++=the
performance ^nn+nom+++=performance:
: ^zz++++=EXTRAWORD
fewer ^ap++++=fewer
effects ^nns++++=effects,
, ^zz++++=EXTRAWORD
quieter ^jjr+atrb+++=quieter
color ^nn++++=color,
, ^zz++++=EXTRAWORD
stricter ^jjr+atrb+++=stricter
drawing ^nvbg+++xvbg+=drawing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
honesty ^nn++++=honesty
could ^md+pos+++=could
be ^vb+be+aux++=be
reached ^vpsv++by+xvbnx+=reached
by ^in++++=by
