# ^zz++++=#
Two ^cd++++=TWO
live ^vb++++=live.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
were ^vbd+bed+aux++=were
offered ^vpsv++agls+xvbnx+=offered
that ^dt+dem+++=that
slavery ^nn+nom+++=slavery
might ^md+pos+++=might
live ^vb++++=live;
; ^zz++++=EXTRAWORD
offered ^j+++xvbn+=offered
not ^xnot++not++=not
by ^in++++=by
themselves ^ppls+pp3+++=themselves
but ^cc++++=but
by ^in++++=by
others ^aps++++=others;
; ^zz++++=EXTRAWORD
offered ^j+++xvbn+=offered
without ^in++++=without
consent ^nn++++=consent,
, ^zz++++=EXTRAWORD
without ^in++++=without
honor ^nn++++=honor,
, ^zz++++=EXTRAWORD
without ^in++++=without
return ^nn++++=return;
; ^zz++++=EXTRAWORD
bound ^jj+++xvbn+=bound
to ^to+jcmp+++=to
the ^ati++++=the
horns ^nns++++=horns
of ^in++++=of
an ^at++++=an
altar ^nn++++=altar
named ^vbd+++xvbn+=named
Union ^np++++=Union,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
priests ^nns++++=priests
of ^in++++=of
law ^nn++++=law
lifted ^vbd+++xvbn+=lifted
their ^pp$+pp3+++=their
hands ^nns++++=hands
and ^cc++++=and
pronounced ^vbd+++xvbn+=pronounced
the ^ati++++=the
sacrifice ^nn++++=sacrifice
necessary ^jj++++=necessary.
. ^zz++++=EXTRAWORD
The ^ati++++=The
auctioneer ^nn+nom+++=auctioneer
began ^vbd+++xvbn+=began
with ^in++++=with
the ^ati++++=the
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
sound ^nn++++=sound
field ^nn++++=field
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
twenty ^cd++++=twenty-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
years ^nns++++=years
of ^in++++=of
age ^nn++++=age,
, ^zz++++=EXTRAWORD
with ^in++++=with
infant ^nn++++=infant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
will ^md+prd+++=will
be ^vb+be+aux++=be
sold ^vpsv++agls+xvbnx+=sold
separately ^rb++++=separately."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^nn++++=mother
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mas ^&fw++++=mas'r!
'r! ^nn+++??+=EXTRAWORD
Please ^uh++++=Please,
, ^zz++++=EXTRAWORD
mas ^&fw++++=mas'r,
'r, ^nn+++??+=EXTRAWORD
sell ^vb++++=sell
us ^pp1o+pp1+++=us
together ^nn+nom+++=together!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
auctioneer ^nn+nom+++=auctioneer
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
conduct ^vb++++=conduct
this ^dt+dem+++=this
in ^in++++=in
order ^nn++++=order."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
clung ^vbd+++xvbn+=clung
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
A ^at++++=A
bidder ^nn++++=bidder
purchased ^vbd+++xvbn+=purchased
the ^ati++++=the
mother ^nn++++=mother
and ^cc++++=and
infant ^nn++++=infant.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
purchased ^jj+++xvbn+=purchased
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
pulled ^vbd+++xvbnx+=pulled
him ^pp3o+pp3+++=him
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
screamed ^vbd+++xvbnx+=screamed
one ^cd1++++=one
word ^nn++++=word.
. ^zz++++=EXTRAWORD
" ^zz++++="Ma!"
ma ^npt++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
short ^jj+atrb+++=short
word ^nn++++=word.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
nation ^nn++++=nation
understands ^vbz++++=understands
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
older ^jjr+pred+++=older
than ^in++++=than
constitutions ^nns+nom+++=constitutions,
, ^zz++++=EXTRAWORD
stronger ^jjr++++=stronger
than ^in++++=than
statutes ^nns++++=statutes,
, ^zz++++=EXTRAWORD
holier ^jjr++++=holier
than ^cs+sub+++=than
compromises ^vbz++++=compromises.
. ^zz++++=EXTRAWORD
" ^zz++++="Ma!"
ma ^npt++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
respectable ^jj+atrb+++=respectable
spectators ^nns++++=spectators
shifted ^vbd+++xvbn+=shifted
uneasily ^rb++++=uneasily.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
gentleman ^nn+nom+++=gentleman
remarked ^vbd+vpub++xvbn+=remarked
that ^tht+vcmp+++=that
scenes ^nns++++=scenes
of ^in++++=of
this ^dt+dem+++=this
kind ^nn++++=kind
were ^vbd+bed+vrb++=were
very ^ql+amp+++=very
unfortunate ^jj++++=unfortunate,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
responsibility ^nn+nom+++=responsibility
rested ^vbd+++xvbn+=rested
with ^in++++=with
fanatics ^nns++++=fanatics
who ^whp+rel+subj++=who
disturbed ^vbd+++xvbn+=disturbed
the ^ati++++=the
natural ^jj+atrb+++=natural
relations ^nns+nom+++=relations
of ^in++++=of
society ^nn++++=society.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sale ^nn++++=sale
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
A ^at++++=A
husband ^nn++++=husband
was ^vbd+bedz+aux++=was
sent ^vpsv++agls+xvbnx+=sent
west ^np+pl+++=west;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
wife ^nn++++=wife
east ^np+pl+++=east.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
sisters ^nns+nom+++=sisters
were ^vbd+bed+aux++=were
divided ^vpsv++agls+xvbnx+=divided.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
brought ^vbd+++xvbn+=brought
little ^ap++++=little.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
woman ^nn++++=woman
brought ^vbd+++xvbn+=brought
much ^ap++++=much.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
George ^np++++=George
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="Prime
prime ^jjb++++=EXTRAWORD
male ^jj++++=male,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
auctioneer ^nn+nom+++=auctioneer.
. ^zz++++=EXTRAWORD
" ^zz++++="About
about ^in++++=EXTRAWORD
thirty ^cd++++=thirty-five.
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Skilled ^jj+atrb+++=Skilled
cooper ^np++++=cooper.
. ^zz++++=EXTRAWORD
Strong ^jj++++=Strong,
, ^zz++++=EXTRAWORD
healthy ^jj++++=healthy,
, ^zz++++=EXTRAWORD
accustomed ^j+++xvbn+=accustomed
to ^in++++=to
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Ran ^j+++xvbn+=Ran
away ^rp+pl+++=away
some ^dti++++=some
years ^nns++++=years
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
recovered ^vpsv++agls+xvbnx+=recovered
under ^in++++=under
the ^ati++++=the
laws ^nns++++=laws
of ^in++++=of
the ^ati++++=the
United ^np++++=United
States ^nns++++=States.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
am ^vb+bem+aux++=am
I ^pp1a+pp1+++=I
offered ^vbd+++xvbnx+=offered?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
murmur ^nn++++=murmur
of ^in++++=of
appreciation ^nn+nom+++=appreciation.
. ^zz++++=EXTRAWORD
Recovered ^j+++xvbn+=Recovered!
! ^zz++++=EXTRAWORD
As ^ql++++=As
one ^cd1++++=one
recovers ^nns+nom+++=recovers
a ^at++++=a
misplaced ^jj+atrb++xvbn+=misplaced
umbrella ^nn++++=umbrella,
, ^zz++++=EXTRAWORD
a ^at++++=a
strayed ^jj+atrb++xvbn+=strayed
cow ^nn++++=cow,
, ^zz++++=EXTRAWORD
a ^at++++=a
spoon ^nn++++=spoon
slipped ^vbd+++xvbn+=slipped
behind ^in+pl+++=behind
the ^ati++++=the
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
A ^at++++=A
planter ^nn++++=planter
examined ^vwbn+++xvbn+=examined
George ^np++++=George's
's ^$++++=EXTRAWORD
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
shoulders ^nns+nom+++=shoulders,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
asked ^jj+++xvbn+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="Temper?"
temper ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Crewe ^np++++=Crewe
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="Quiet
quiet ^nn++++=EXTRAWORD
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
northern ^jj+atrb+++=northern
notions ^nns+nom+++=notions,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
wear ^vb++++=wear
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Northern ^jj+atrb+++=Northern
notions ^nns+nom+++=notions!
! ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
his ^pp$+pp3+++=his
child ^nn++++=child
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
child ^nn++++=child.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
wages ^nns++++=wages
earned ^vbd+++xvbn+=earned
belonged ^vprf+++xvbn+=belonged
to ^in++++=to
the ^ati++++=the
laborer ^nn++++=laborer.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
the ^ati++++=the
body ^nn++++=body
God ^np++++=God
made ^vbd+++xvbn+=made
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
merchandise ^nn++++=merchandise.
. ^zz++++=EXTRAWORD
Dangerous ^jj+atrb+++=Dangerous
notions ^nns+nom+++=notions,
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
overturned ^vprf+++xvbnx+=overturned
thrones ^nns+++??+=thrones
and ^cc++++=and
frightened ^jj+atrb++xvbn+=frightened
tyrants ^nns+nom+++=tyrants
since ^cs+sub+++=since
the ^ati++++=the
world ^nn++++=world
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
stood ^vbd+++xvbn+=stood
with ^in++++=with
Mercy ^nn++++=Mercy
and ^cc++++=and
David ^np++++=David.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="George!"
george ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^jjb++++=head
snapped ^jj+++xvbn+=snapped
toward ^in++++=toward
the ^ati++++=the
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
The ^ati++++=The
square ^npl++++=square
disappeared ^vbd+seem++xvbn+=disappeared
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
auctioneer ^nn+nom+++=auctioneer,
, ^zz++++=EXTRAWORD
bidders ^nns+nom+++=bidders,
, ^zz++++=EXTRAWORD
platform ^nn++++=platform,
, ^zz++++=EXTRAWORD
guards ^nns++++=guards,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whole ^jj+atrb+++=whole
monstrous ^jj+atrb+++=monstrous
apparatus ^nn++++=apparatus
of ^in++++=of
sale ^nn++++=sale
fell ^vbd+++xvbn+=fell
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
only ^rb+down+++=only
Ruth ^np++++=Ruth's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
Mercy ^np++++=Mercy's
's ^$++++=EXTRAWORD
uplifted ^jj+atrb+++=uplifted
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
David ^np++++=David
struggling ^vwbg+++xvbg+=struggling
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
family ^nn++++=family,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
auctioneer ^nn+nom+++=auctioneer
continued ^vbd+++xvbn+=continued
calling ^vbg+nom++xvbg+=calling
bids ^nns++++=bids.
. ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
pushed ^vwbn+++xvbn+=pushed
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
husband ^nn++++=husband!
! ^zz++++=EXTRAWORD
Gentlemen ^nns++++=Gentlemen,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
husband ^nn++++=husband!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
guard ^nn++++=guard
blocked ^vbd+++xvbn+=blocked
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
married ^vpsv++agls+xvbnx+=married
before ^in++++=before
God ^np++++=God,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
worked ^vbd+++xvbnx+=worked
for ^in++++=for
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
harmed ^vbd+++xvbn+=harmed
any ^dti++++=any
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+vrb++=have
money ^nn++++=money
some ^dti++++=some
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Friends ^nns++++=Friends
will ^md+prd+++=will
send ^vb++++=send
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
me ^pp1o+pp1+++=me
speak ^vb++++=speak
to ^in++++=to
the ^ati++++=the
man ^nn++++=man
buying ^vwbg+++xvbg+=buying
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bidders ^nns+nom+++=bidders
avoided ^vwbn+++xvbn+=avoided
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
man ^nn++++=man
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
upon ^in++++=upon
her ^pp$+pp3+++=her
with ^in++++=with
irritation ^nn+nom+++=irritation,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
grief ^nn++++=grief
were ^vbd+bed+vrb++=were
an ^at++++=an
indecent ^jj+atrb+++=indecent
interruption ^nn+nom+++=interruption
of ^in++++=of
commerce ^nn++++=commerce.
. ^zz++++=EXTRAWORD
" ^zz++++="Woman,"
woman ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
law ^nn++++=law
recognizes ^vbz+vprv+++=recognizes
the ^ati++++=the
claimant ^nn+nom+++=claimant's
's ^$++++=EXTRAWORD
title ^nn++++=title."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
the ^ati++++=the
law ^nn++++=law
know ^vb+vprv+++=know
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+aux++=EXTRAWORD
it ^pp3+it+++=it
know ^vb+vprv+++=know
his ^pp$+pp3+++=his
children ^nns++++=children?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+aux++=EXTRAWORD
it ^pp3+it+++=it
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Still ^rb++++=Still
no ^at++++=no
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bidding ^jj+atrb++xvbg+=bidding
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
Five ^cd++++=Five
hundred ^cd++++=hundred
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
hundred ^cd++++=hundred.
. ^zz++++=EXTRAWORD
Seven ^cd++++=Seven
hundred ^cd++++=hundred
and ^cc++++=and
fifty ^cd++++=fifty.
. ^zz++++=EXTRAWORD
At ^rb++++=At
eight ^cd++++=eight
hundred ^cd++++=hundred,
, ^zz++++=EXTRAWORD
a ^at++++=a
Louisiana ^np+++??+=Louisiana
planter ^nn++++=planter
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hammer ^nn++++=hammer
lifted ^vbd+++xvbn+=lifted.
. ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
broke ^vbd+++xvbn+=broke
free ^jj++++=free
and ^cc++++=and
ran ^vpsv++agls+xvbn+=ran
to ^in+ppvb+++=to
the ^ati++++=the
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
" ^zz++++="Daddy!"
daddy ^npt++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
bent ^vbd+++xvbn+=bent
toward ^in++++=toward
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
guard ^nn++++=guard
caught ^vbd+++xvbn+=caught
the ^ati++++=the
child ^nn++++=child
around ^in++++=around
the ^ati++++=the
waist ^nn++++=waist.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
hurt ^vbd+++xvbn+=hurt
her ^pp$+pp3+++=her!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
shouted ^vbd+vpub++xvbn+=shouted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
stirred ^vbd+++xvbn+=stirred.
. ^zz++++=EXTRAWORD
The ^ati++++=The
auctioneer ^nn+nom+++=auctioneer's
's ^$++++=EXTRAWORD
hammer ^nn++++=hammer
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
" ^zz++++="Sold."
sold ^vbd+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
sale ^nn++++=sale
of ^in++++=of
a ^at++++=a
man ^nn++++=man!
! ^zz++++=EXTRAWORD
Sold ^xvbn+++xvbn+=Sold
his ^pp$+pp3+++=his
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
skill ^nn++++=skill,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
waking ^nvbg+++xvbg+=waking
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
the ^ati++++=the
scar ^nn++++=scar
upon ^in++++=upon
his ^pp$+pp3+++=his
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
the ^ati++++=the
strength ^nn++++=strength
in ^in++++=in
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
Sold ^xvbn+++xvbn+=Sold
his ^pp$+pp3+++=his
right ^nn++++=right
to ^to+ncmp+++=to
walk ^vbi++++=walk
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose,
, ^zz++++=EXTRAWORD
to ^to++++=to
speak ^vbi++++=speak
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose,
, ^zz++++=EXTRAWORD
to ^to++++=to
defend ^vbi++++=defend
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
to ^to++++=to
teach ^vbi+vsua+tht0++=teach
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
to ^to++++=to
lift ^vbi++++=lift
his ^pp$+pp3+++=his
son ^nn++++=son.
. ^zz++++=EXTRAWORD
Sold ^xvbn+++xvbn+=Sold,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
for ^in++++=for
a ^at++++=a
term ^nn++++=term
of ^in++++=of
years ^nns++++=years,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
life ^nn++++=life?
? ^zz++++=EXTRAWORD
No ^at++++=No
more ^rbr++++=more
than ^in++++=than
life ^nn++++=life.
. ^zz++++=EXTRAWORD
For ^in++++=For
liberty ^nn++++=liberty
is ^vbz+bez+vrb++=is
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
life ^nn++++=life;
; ^zz++++=EXTRAWORD
take ^vb++++=take
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
heart ^nn++++=heart
may ^md+pos+++=may
continue ^vb++++=continue
beating ^nvbg+++xvbg+=beating
while ^cs+sub+++=while
the ^ati++++=the
manhood ^nn+nom+++=manhood
is ^vbz+bez+aux++=is
murdered ^vpsv++agls+xvbnx+=murdered
day ^nn++++=day
by ^in++++=by
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
sank ^vbd+++xvbn+=sank
to ^in++++=to
her ^pp$+pp3+++=her
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
George ^np++++=George
strained ^vbd+++xvbn+=strained
against ^in++++=against
the ^ati++++=the
men ^nns++++=men
holding ^vwbg+++xvbg+=holding
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Ruth!
ruth ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Teach ^vb+vsua+++=Teach
them ^pp3o+pp3+++=them!
! ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy,
, ^zz++++=EXTRAWORD
read ^j+++xvbn+=read!
! ^zz++++=EXTRAWORD
David ^np++++=David
take ^vb++++=take
care ^nn++++=care
of ^in++++=of
your ^pp$+pp2+++=your
mama ^nn++++=mama!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
David ^np++++=David
screamed ^vbd+++xvbn+=screamed,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
shepherd ^nn++++=shepherd,
, ^zz++++=EXTRAWORD
Daddy ^npt++++=Daddy!
! ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say
the ^ati++++=the
shepherd ^nn++++=shepherd!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
George ^np++++=George,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
upon ^in++++=upon
the ^ati++++=the
auction ^nn+nom+++=auction
block ^nn++++=block
beneath ^in+pl+++=beneath
the ^ati++++=the
flag ^nn++++=flag
of ^in++++=of
the ^ati++++=the
nation ^nn++++=nation
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
lifted ^j+++xvbn+=lifted
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Lord ^npt++++=Lord
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
shepherd ^nn++++=shepherd!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
guard ^nn++++=guard
pulled ^vbd+++xvbn+=pulled
him ^pp3o+pp3+++=him
toward ^in++++=toward
the ^ati++++=the
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
not ^xnot++not++=not
want ^vb++++=want!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
purchaser ^nn+nom+++=purchaser
ordered ^vbd+++xvbn+=ordered
him ^pp3o+pp3+++=him
chained ^vbd+++xvbn+=chained.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
maketh ^vbz++++=maketh
me ^pp1o+pp1+++=me
to ^to++++=to
lie ^vbi++++=lie
down ^rp++++=down
