# ^zz++++=##
# ^zz++++=EXTRAWORD
Two ^cd++++=TWO
sometimes ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
sometimes ^rb++++=sometimes
tire ^vb++++=tire
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
make ^vb++++=make
allowances ^nns+nom+++=allowances
on ^in++++=on
both ^abx++++=both
sides ^nns++++=sides."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
they ^pp3a+pp3+++=they
tell ^vb++++=tell
you ^pp2+pp2+++=you
things ^nns++++=things
when ^wrb+who+++=when
your ^pp$+pp2+++=your
head ^nn++++=head
aches ^vbz+++??+=aches?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly.
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
thoughts ^nns++++=thoughts
require ^vb+vsua+++=require
air ^nn++++=air
and ^cc++++=and
sunshine ^nn++++=sunshine
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
flowers ^nns+nom+++=flowers
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
kind ^nn++++=kind
enough ^dt++++=enough
to ^to++++=to
speak ^vbi++++=speak
softly ^rb++++=softly
when ^wrb+who+++=when
the ^ati++++=the
pain ^nn++++=pain
is ^vbz+bez+vrb++=is
severe ^jj+pred+++=severe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
drawing ^nvbg+++xvbg+=drawing
the ^ati++++=the
medal ^nn++++=medal
from ^in++++=from
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
cloak ^nn++++=cloak,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
hesitation ^nn+nom+++=hesitation,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
won ^vbd+++xvbnx+=won
this ^dt+dem+++=this
at ^rb++++=at
school ^nn++++=school."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
examined ^vwbn+++xvbn+=examined
it ^pp3+it+++=it
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
royal ^jj+atrb+++=royal
treasure ^nn++++=treasure.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
worked ^vprf+++xvbnx+=worked
diligently ^rb++++=diligently.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^nn++++=mother
will ^md+prd+++=will
be ^vb+be+vrb++=be
proud ^jj+pred+++=proud."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
too ^ql++++=too
ill ^jj++++=ill
to ^to++++=to
hear ^vbi+vprv+++=hear
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
invalid ^nn++++=invalid
understood ^vwbn+vprv++xvbn+=understood
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
child ^nn++++=child
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
tell ^vb++++=tell
her ^pp$+pp3+++=her
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear.
. ^zz++++=EXTRAWORD
Sick ^jj+atrb+++=Sick
persons ^nns++++=persons
sometimes ^rb++++=sometimes
lose ^vb++++=lose
a ^at++++=a
pleasure ^nn++++=pleasure
at ^in++++=at
one ^cd1++++=one
hour ^nn++++=hour
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
may ^md+pos+++=may
gladly ^rb++splt++=gladly
receive ^vb++++=receive
at ^rb++++=at
another ^dt++++=another."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
carried ^vbd+++xvbn+=carried
away ^rp+pl+++=away
these ^dt+dem+++=these
charitable ^jj+atrb+++=charitable
words ^nns++++=words;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
carried ^vbd+++xvbnx+=carried
also ^rb++++=also
the ^ati++++=the
remembrance ^nn+nom+++=remembrance
of ^in++++=of
a ^at++++=a
pale ^nn++++=pale
mother ^nn++++=mother
whose ^whp+rel+obj++=whose
poverty ^nn++++=poverty
had ^vb+hv+aux++=had
not ^xnot++not++=not
narrowed ^vbd+++xvbn+=narrowed
her ^pp$+pp3+++=her
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
cannot ^md+pos+not++=cannot
tell ^vb++++=tell
whether ^cs+who+++=whether
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harcourt ^np++++=Harcourt
ever ^rb++++=ever
learned ^vbd+vprv+tht0+xvbn+=learned
the ^ati++++=the
lesson ^nn++++=lesson
offered ^vbd+++xvbn+=offered
so ^pn++++=so
near ^rb++++=near
her ^pp$+pp3+++=her
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Habits ^nns++++=Habits
of ^in++++=of
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
long ^rb++++=long
indulged ^vprf+++xvbn+=indulged,
, ^zz++++=EXTRAWORD
become ^vb++++=become
chains ^nns++++=chains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
chains ^nns++++=chains
are ^vb+ber+aux++=are
not ^xnot++not++=not
broken ^vpsv++by+xvbn+=broken
by ^in++++=by
one ^cd1++++=one
good ^jj+atrb+++=good
resolution ^nn+nom+++=resolution.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
contrast ^nn++++=contrast
remains ^nns++++=remains
for ^in++++=for
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
woman ^nn++++=woman
possessed ^vbd+++xvbn+=possessed
every ^at++++=every
comfort ^nn++++=comfort
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
an ^at++++=an
injury ^nn++++=injury
in ^in++++=in
each ^dt++++=each;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
wanted ^jj+++xvbn+=wanted
many ^ap++++=many
things ^nns++++=things
and ^cc++++=and
discovered ^vbd+vprv++xvbn+=discovered
blessings ^nns++++=blessings
among ^in++++=among
those ^dt+dem+++=those
that ^cs+sub+++=that
remained ^vprf+++xvbn+=remained.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
shut ^vb+++xvbn+=shut
out ^rb+phrv+++=out
the ^ati++++=the
sunlight ^nn++++=sunlight
because ^cs+cos+++=because
it ^pp3+it+++=it
offended ^vbd+++xvbn+=offended
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
shut ^j+++xvbn+=shut
out ^rp+pl+++=out
the ^ati++++=the
confidence ^nn+nom+++=confidence
of ^in++++=of
her ^pp$+pp3+++=her
children ^nns++++=children;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
welcomed ^jj+++xvbn+=welcomed
their ^pp$+pp3+++=their
voices ^nns++++=voices
until ^cs+sub+++=until
affection ^nn+nom+++=affection
made ^vbd+++xvbn+=made
music ^nn++++=music
even ^rb++++=even
of ^in++++=of
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
measured ^vbd+++xvbn+=measured
love ^nn++++=love
by ^in++++=by
the ^ati++++=the
amount ^nn++++=amount
of ^in++++=of
sorrow ^nn++++=sorrow
displayed ^vbd+++xvbn+=displayed
before ^in++++=before
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
proved ^jj+atrb++xvbn+=proved
love ^nn++++=love
by ^in++++=by
sparing ^xvbg+++xvbg+=sparing
those ^dt+dem+++=those
around ^rp++++=around
her ^pp3o+pp3+++=her
unnecessary ^jj+atrb+++=unnecessary
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
care ^nn++++=care
is ^vbz+bez+vrb++=is
a ^at++++=a
blessing ^nn++++=blessing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mind ^nn++++=mind
must ^md+nec+++=must
have ^vb+hv+vrb++=have
some ^dti++++=some
object ^nn++++=object
beyond ^in++++=beyond
its ^pp$+it+++=its
own ^ap++++=own
sensations ^nns+nom+++=sensations,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
pain ^nn++++=pain,
, ^zz++++=EXTRAWORD
disappointment ^nn+nom+++=disappointment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fear ^nn++++=fear
will ^md+prd+++=will
gather ^vb+vprv+++=gather
within ^in++++=within
it ^pp3+it+++=it
as ^in++++=as
stagnant ^jj+atrb+++=stagnant
waters ^nns++++=waters
gather ^vb+vprv+++=gather
in ^in++++=in
a ^at++++=a
neglected ^jj+atrb++xvbn+=neglected
pool ^nn++++=pool.
. ^zz++++=EXTRAWORD
Useful ^jj+atrb+++=Useful
thought ^nn+++xvbn+=thought
circulates ^nns+nom+++=circulates
through ^in++++=through
the ^ati++++=the
affections ^nns+nom+++=affections;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
carries ^vbz++++=carries
life ^nn++++=life
to ^in++++=to
every ^at++++=every
duty ^nn++++=duty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returns ^nns++++=returns
with ^in++++=with
healing ^xvbg+++xvbg+=healing
to ^in++++=to
the ^ati++++=the
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
Bodily ^jj+atrb+++=Bodily
weakness ^nns+nom+++=weakness
may ^md+pos+++=may
confine ^vb++++=confine
the ^ati++++=the
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
need ^vb++++=need
not ^xnot++not++=not
imprison ^vb++++=imprison
kindness ^nns+nom+++=kindness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hand ^nn++++=hand
that ^tht+rel+subj++=that
cannot ^md+pos+not++=cannot
labour ^vb++++=labour
may ^md+pos+++=may
still ^rb++splt++=still
beckon ^vb+++??+=beckon
a ^at++++=a
child ^nn++++=child
nearer ^rbr++++=nearer;
; ^zz++++=EXTRAWORD
the ^ati++++=the
voice ^nn++++=voice
that ^tht+rel+subj++=that
is ^vbz+bez+vrb++=is
scarcely ^rb+down+++=scarcely
strong ^jj+pred+++=strong
enough ^dt++++=enough
for ^in++++=for
speech ^nn++++=speech
may ^md+pos+++=may
bestow ^vb++++=bestow
praise ^nn++++=praise;
; ^zz++++=EXTRAWORD
the ^ati++++=the
eye ^nn++++=eye
dimmed ^vwbn+++xvbn+=dimmed
by ^in++++=by
suffering ^xvbg+++xvbg+=suffering
may ^md+pos+++=may
brighten ^vb++++=brighten
at ^rb++++=at
another ^dt++++=another's
's ^vbz+bez+vrb++0=EXTRAWORD
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
may ^md+pos+++=may
the ^ati++++=the
feeblest ^jjt+atrb+++=feeblest
person ^nn++++=person
become ^vb++++=become
the ^ati++++=the
centre ^nn++++=centre,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
of ^in++++=of
gloom ^nn++++=gloom,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
of ^in++++=of
consolation ^nn+nom+++=consolation.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
such ^abl++++=such
a ^at++++=a
one ^cd1++++=one
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
the ^ati++++=the
household ^nn++++=household
will ^md+prd+++=will
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
merely ^rb+down+++=merely
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
suffered ^vbd+++xvbnx+=suffered,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that,
, ^zz++++=EXTRAWORD
suffering ^vbg+++xvbg+=suffering,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
loved ^vbd+++xvbn+=loved.
. ^zz++++=EXTRAWORD
